method,case_id,category,archive_name,member_name,context,tags,input_bytes,expected_status,expected_ok,expected_classified,expected_bytes_preserved,actual_ok,actual_classified,actual_bytes_preserved,filter_decision,extraction_outcome,outside_write_clean,link_behavior,metadata_behavior,parse_ok,zipfile_contrast,external_security_not_tested,tarfile_data_filter_available,tarfile_tar_filter_available,tarfile_fully_trusted_filter_available,correct,fail_reason,expected_fail_naive,elapsed_ms,output_chars,note
external_security_not_tested_marker,T021,symlink_outside,demo_payload,demo_payload/evil_link,symlink_caveat,"symlink_outside,naive_negative",22,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001476,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T022,symlink_follow_caveat,sample_bundle,sample_bundle/tricky.txt,symlink_caveat,symlink_follow_caveat,24,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001461,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T023,hardlink_inside,synthetic_report,synthetic_report/hard_inside,hardlink_caveat,hardlink_inside,28,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001403,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T024,hardlink_outside,example_note,example_note/hard_evil,hardlink_caveat,"hardlink_outside,naive_negative",22,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001457,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T025,special_file,example_project,example_project/dev_null,special_file_caveat,special_file,24,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001664,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T026,fifo_file,test_widget,test_widget/my_fifo,special_file_caveat,fifo_file,19,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001479,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T027,permission_metadata,fictional_event,fictional_event/suid_bin,metadata_caveat,permission_metadata,24,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001464,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T028,permission_metadata,toy_archive,toy_archive/executable.sh,metadata_caveat,permission_metadata,25,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.00146,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T029,ownership_metadata,demo_payload,demo_payload/owned.txt,metadata_caveat,ownership_metadata,22,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001431,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T030,mtime_metadata,sample_bundle,sample_bundle/timed.txt,metadata_caveat,mtime_metadata,23,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001458,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T031,pax_metadata,synthetic_report,synthetic_report/pax.txt,metadata_caveat,pax_metadata,24,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.00145,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T032,duplicate_member,example_note,example_note/dup.txt,safe_member,duplicate_member,20,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.00143,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T033,duplicate_member,example_project,example_project/conflict,safe_member,duplicate_member,24,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.00145,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T034,partial_extraction,test_widget,test_widget/partial.txt,metadata_caveat,partial_extraction,23,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001409,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T035,data_filter,fictional_event,fictional_event/safe.txt,filter_behavior,data_filter,24,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001472,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T036,tar_filter,toy_archive,toy_archive/safe.txt,filter_behavior,tar_filter,20,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001403,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T037,fully_trusted_filter,demo_payload,demo_payload/safe.txt,filter_behavior,fully_trusted_filter,21,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001415,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T038,default_filter,sample_bundle,sample_bundle/safe.txt,filter_behavior,default_filter,22,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.0014,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T039,custom_filter,synthetic_report,../traversal.txt,filter_behavior,"custom_filter,traversal_path,naive_negative",16,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001396,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T040,custom_filter,example_note,example_note/link_evil,filter_behavior,"custom_filter,symlink_outside,naive_negative",22,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001538,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T041,custom_filter,example_project,example_project/dev_zero,filter_behavior,"custom_filter,special_file",24,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001451,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T042,list_before_extract,test_widget,test_widget/listme.txt,filter_behavior,list_before_extract,22,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.00143,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T043,extractfile_only,fictional_event,fictional_event/readme.txt,filter_behavior,extractfile_only,26,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001399,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T044,zipfile_contrast,toy_archive,toy_archive/zip_safe.txt,zipfile_contrast,zipfile_contrast,24,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001577,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T045,zipfile_contrast,demo_payload,../zip_traversal.txt,zipfile_contrast,"zipfile_contrast,traversal_path,naive_negative",20,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001424,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T046,archive_bomb_not_tested,sample_bundle,sample_bundle/bomb.txt,external_truth_not_tested,archive_bomb_not_tested,22,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001423,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T047,archive_bomb_not_tested,synthetic_report,synthetic_report/size_bomb.txt,external_truth_not_tested,archive_bomb_not_tested,30,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001415,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T048,symlink_race_not_tested,example_note,example_note/race.txt,external_truth_not_tested,symlink_race_not_tested,21,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001421,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T049,real_cve_not_tested,example_project,example_project/cve.txt,external_truth_not_tested,real_cve_not_tested,23,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001503,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T050,external_truth_not_tested,test_widget,test_widget/external.txt,external_truth_not_tested,external_truth_not_tested,24,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001447,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T051,naive_negative,fictional_event,../../../etc/passwd,traversal_member,"naive_negative,traversal_path",19,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001559,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T052,naive_negative,toy_archive,/absolute/evil.txt,absolute_path,"naive_negative,absolute_path",18,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001479,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T053,naive_negative,demo_payload,demo_payload/symlink_out,symlink_caveat,"naive_negative,symlink_outside",24,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.00175,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
